ID,Team1Name,Team2Name,diff_TeamAvgAst,diff_TeamAvgBlk,diff_TeamAvgDR,diff_TeamAvgFGA,diff_TeamAvgFGA3,diff_TeamAvgFGM,diff_TeamAvgFGM3,diff_TeamAvgFTA,diff_TeamAvgFTM,diff_TeamAvgOR,diff_TeamAvgPF,diff_TeamAvgScore,diff_TeamAvgStl,diff_TeamAvgTO,diff_OppAst,diff_OppBlk,diff_OppDR,diff_OppFGA,diff_OppFGA3,diff_OppFGM,diff_OppFGM3,diff_OppFTA,diff_OppFTM,diff_OppOR,diff_OppPF,diff_OppScore,diff_OppStl,diff_OppTO,diff_SeedNum,diff_DefensiveEfficiency,diff_OffensiveEfficiency,diff_Tempo,diff_conf_eigen_rating,diff_conf_massey_rating,diff_eigen_rating,diff_massey_rating,rating_diff_x_tempo_diff
2025_3104_3117,Alabama,Arkansas St,0.983870967741936,1.046236559139785,0.8774193548387075,-3.7752688172042994,-9.756989247311829,3.372043010752691,-1.7591397849462354,-0.0784946236559136,-0.0967741935483879,-1.8612903225806452,-1.6365591397849464,4.888172043010755,-2.6096774193548384,-1.8591397849462368,-2.236559139784946,-0.9903225806451617,-4.760215053763439,-0.324731182795702,0.4784946236559122,-2.063440860215053,0.1010752688172047,-0.8193548387096747,-0.4645161290322583,-1.6483870967741936,0.3892473118279582,-4.490322580645163,-0.8139784946236555,-3.036559139784945,-10.0,-1.6361429415531603,11.373044259583438,-3.8104032258064535,0.2621354416428972,26.331561625308296,0.0343831655217405,27.962205201541465,-106.5472769006156
2025_3104_3123,Alabama,Ball St,-0.3646138807429118,0.4613880742913006,-0.5650048875855305,3.652003910068423,-0.1085043988269767,2.747800586510266,1.8347996089931569,0.476050830889541,-0.5210166177908118,1.7781036168132935,1.1876832844574796,6.809384164222877,-0.1642228739002931,-0.3167155425219956,0.1876832844574796,0.4066471163245353,-0.1026392961876858,3.954056695992179,-3.1124144672531813,1.3274682306940375,-1.6383186705767354,2.2776148582600193,1.1476050830889548,2.239491691104594,0.3831867057673541,2.164222873900293,0.4496578690127073,0.0361681329423255,-7.0,0.9109928534919334,6.788657618415954,1.7833088954056675,0.2730260752831515,26.301513363183,0.0151230319453923,18.680051466257453,33.3123019464126
2025_3104_3124,Alabama,Baylor,-3.016129032258064,-0.0341555977229601,-0.4402277039848208,-2.50664136622391,0.7685009487666044,-0.2789373814041731,1.156546489563567,-0.6745730550284641,-0.2144212523719151,-1.7201138519924104,-0.932637571157496,0.3842504743833075,-0.2979127134724848,0.4506641366223878,0.9203036053130962,-0.0550284629981026,-0.0464895635673627,3.977229601518026,0.3216318785578735,1.1385199240986663,0.1442125237191653,-0.1252371916508536,0.2884250474383307,2.2751423149905117,-1.1774193548387082,2.70967741935484,0.8605313092979125,-0.8444022770398476,1.0,4.344679096199755,1.4316539829407589,-0.656285578747628,0.132414347715933,5.175273857405131,-0.0154575407756748,-0.4603066715375945,0.3020926303314445
2025_3104_3143,Alabama,California,0.0293255131964791,1.3098729227761488,-0.655913978494624,4.288367546432063,-2.5933528836754647,2.2629521016617815,-0.1348973607038122,1.1730205278592365,0.236559139784946,0.8993157380254146,-0.6608015640273699,4.62756598240469,2.1085043988269803,-3.8015640273704783,1.4907135874877824,0.1036168132942325,2.048875855327463,-0.5307917888563054,1.978494623655914,-1.217986314760509,-0.1837732160312803,0.8533724340175954,0.7536656891495603,0.6334310850439877,0.5043988269794752,-1.866080156402738,-0.8230694037145652,1.7937438905180834,-3.0,-2.675858047908676,6.0238700681710355,0.1446725317693022,0.0478594848768104,5.584946526668798,-0.0106972761293778,6.821449310413087,0.9868763420734225
2025_3104_3162,Alabama,Columbia,-1.5506117908787544,2.612903225806452,3.229143492769744,-1.2246941045606263,-2.014460511679644,1.080088987764185,1.0155728587319235,0.9410456062291424,1.7308120133481637,-3.9888765294771975,0.2002224694104573,4.9065628476084555,-1.5372636262513897,0.912124582869854,-1.317018909899888,-0.255839822024472,2.7030033370411566,6.776418242491658,-1.078976640711904,0.6273637374860961,-0.7563959955506121,4.684093437152393,3.659621802002224,1.451612903225806,0.9432703003337046,4.157953281423808,1.3159065628476077,-0.9377085650723024,-6.0,0.9731633416398466,0.8053088436848981,4.123303670745273,0.3071594810760333,23.599598629303085,0.0288865110685817,13.631231609823663,56.20570733356491
2025_3104_3163,Alabama,Connecticut,-5.4278937381404155,0.7011385199240991,0.0303605313092951,-0.2125237191650768,0.0037950664136623,-2.9259962049335897,0.2153700189753316,5.9430740037950684,3.167931688804554,1.4269449715370008,3.5085388994307394,-2.4686907020872866,-2.944971537001896,3.3036053130929783,1.0673624288425057,0.5920303605313091,2.335863377609108,5.800759013282736,-4.472485768500949,3.6091081593927896,-1.532258064516129,7.198292220113851,5.170777988614801,2.716318785578747,5.087286527514234,10.856736242884253,2.184060721062618,-0.8738140417457281,3.0,10.116615883095434,-10.281558919794564,4.487096774193546,0.2189839273013901,14.332978318597474,-0.0432064976544883,-12.884905206766843,-57.81581658907314
2025_3104_3166,Alabama,Creighton,-1.672379032258064,2.206653225806452,1.1149193548387082,2.289314516129032,-2.22782258064516,1.713709677419356,-0.3820564516129039,6.51108870967742,3.184475806451612,2.932459677419354,1.909274193548388,6.2298387096774235,1.571572580645162,3.024193548387096,-1.309475806451612,0.1784274193548385,-0.9747983870967758,3.335685483870968,1.17641129032258,-1.628024193548388,-0.157258064516129,4.018145161290324,2.591733870967742,1.826612903225806,3.135080645161292,-0.8215725806451601,1.575604838709677,3.034274193548388,-4.0,-7.878104189729072,0.6785170645849092,5.473815524193554,0.2189839273013901,14.332978318597474,-0.0118729269957423,8.09213764819911,44.29486868262341
2025_3104_3181,Alabama,Duke,-1.485826001955033,0.40078201368524,2.222873900293255,-1.317693059628546,5.194525904203324,0.2932551319648091,2.8044965786901264,1.597262952101662,1.0547409579667644,-2.5855327468230698,-0.5395894428152488,4.445747800586517,-2.133919843597262,-0.7712609970674471,1.3695014662756595,-0.3812316715542523,2.594330400782013,6.075268817204304,2.7663734115346994,1.4183773216031277,0.4828934506353866,1.610948191593355,1.2082111436950136,1.7546432062561088,1.2013685239491707,4.52785923753666,0.2981427174975559,-3.024437927663733,3.0,4.7420895303036446,4.269369074861075,1.2552785923753618,0.0478594848768104,5.584946526668798,-0.031692741010041,-4.729711882300137,-5.937106073954738
2025_3104_3192,Alabama,F Dickinson,1.6172043010752688,3.112903225806452,1.444086021505374,4.624731182795699,-0.5903225806451609,4.838709677419356,0.8408602150537625,3.688172043010754,1.4698924731182783,-0.3612903225806452,3.1634408602150543,11.988172043010763,2.4236559139784957,2.774193548387096,2.2301075268817208,0.6096774193548384,1.4064516129032256,5.675268817204298,2.2118279569892465,1.7698924731182792,0.301075268817204,5.64731182795699,4.168817204301075,1.2182795698924735,1.4225806451612917,8.009677419354837,2.75268817204301,2.8634408602150554,-10.0,-0.0058637937659398,3.04264704888908,9.512096774193552,0.3601104916438498,44.49204094074378,0.0454427328538719,35.281065441390716,335.5969087751642
2025_3104_3193,Alabama,Fairfield,-2.032258064516128,1.516129032258065,1.870967741935484,3.1612903225806477,-3.4516129032258043,1.4516129032258078,0.0,5.258064516129032,3.258064516129032,1.774193548387096,0.806451612903226,6.161290322580655,-0.451612903225806,0.5483870967741922,2.35483870967742,0.7741935483870965,0.4193548387096761,8.483870967741936,0.612903225806452,2.870967741935484,0.419354838709677,3.35483870967742,2.290322580645162,3.096774193548387,2.935483870967744,8.451612903225808,1.032258064516129,-1.29032258064516,-7.0,6.738139075207059,2.13545787745673,4.433064516129036,0.3209486706627746,33.33569343647485,0.0253869316925031,18.5165734348855,82.08516465448847
2025_3104_3195,Alabama,FGCU,1.935483870967742,2.709677419354839,1.5806451612903205,4.096774193548384,-1.870967741935484,3.2903225806451637,0.387096774193548,-0.2903225806451601,0.193548387096774,0.0322580645161281,0.903225806451614,7.161290322580655,-0.870967741935484,2.161290322580644,3.967741935483872,-0.3548387096774195,0.903225806451612,7.70967741935484,3.129032258064516,2.7096774193548363,0.645161290322581,3.322580645161292,2.483870967741936,2.806451612903225,0.0967741935483879,8.548387096774192,3.096774193548387,0.4193548387096779,-9.0,5.00316238996092,1.1016532872303202,6.087903225806457,0.3065538921970531,29.847706651296644,0.0268527515866955,18.938050824941783,115.29302070764972
2025_3104_3199,Alabama,Florida St,2.064516129032258,-1.193548387096774,-0.5806451612903238,-8.806451612903224,-2.29032258064516,-2.806451612903224,0.0967741935483861,-1.903225806451612,-3.322580645161292,-0.67741935483871,-0.8064516129032242,-8.838709677419345,-0.935483870967742,2.838709677419354,-2.677419354838708,0.096774193548387,-4.032258064516132,-5.322580645161288,-0.129032258064516,-4.483870967741936,-0.612903225806452,0.8709677419354858,1.129032258064516,0.193548387096774,0.2258064516129039,-8.4516129032258,2.32258064516129,-0.1612903225806441,-1.0,-4.009808230203845,-2.875225630462438,-6.194354838709671,0.0478594848768104,5.584946526668798,-0.0027868128974437,1.505120546147051,-9.323250737867328
2025_3104_3206,Alabama,George Mason,2.483870967741936,0.741935483870968,1.774193548387096,1.516129032258064,3.06451612903226,3.0322580645161317,1.64516129032258,-1.870967741935484,-2.03225806451613,-1.096774193548388,0.935483870967742,5.677419354838719,-0.903225806451612,2.774193548387096,1.5161290322580658,0.32258064516129,-0.8387096774193559,5.903225806451616,-0.5806451612903238,2.193548387096772,-0.903225806451613,2.548387096774194,2.32258064516129,0.5806451612903221,0.3225806451612918,5.806451612903224,2.064516129032258,-1.129032258064516,-6.0,2.883634306750139,1.3472868555781332,4.498387096774195,0.2287755438782026,22.199712801400683,0.0148748019053306,13.863646936091346,62.364050491546415
2025_3104_3210,Alabama,Georgia Tech,-2.172379032258064,2.144153225806452,0.3961693548387082,-4.054435483870968,-2.04032258064516,-0.5050403225806441,0.8366935483870961,3.76108870967742,1.621975806451612,-1.286290322580646,2.284274193548388,1.4485887096774237,0.5715725806451619,2.211693548387096,-1.246975806451612,0.3346774193548385,-0.4435483870967758,0.0544354838709679,0.30141129032258,-2.471774193548388,-0.094758064516129,4.986895161290324,3.404233870967742,1.420362903225806,3.635080645161292,-1.63407258064516,1.700604838709677,1.440524193548388,-4.0,-3.6476601168147624,0.2100657438377311,1.2300655241935488,0.0478594848768104,5.584946526668798,2.4164086882300095e-05,4.254625901733132,5.2334686400628145
2025_3104_3213,Alabama,Grand Canyon,-1.203629032258064,1.862903225806452,3.708669354838708,3.789314516129032,3.33467741935484,0.3387096774193558,1.524193548387096,1.41733870967742,0.3094758064516121,1.401209677419354,-1.996975806451612,2.5110887096774235,-4.272177419354838,-1.100806451612904,0.909274193548388,-0.1340725806451614,2.087701612903224,9.429435483870968,-2.19858870967742,2.528225806451612,-0.719758064516129,-0.2006048387096761,0.435483870967742,1.732862903225806,0.8225806451612918,4.77217741935484,0.856854838709677,-4.559475806451612,-8.0,4.305559462286624,0.6172594361834172,1.9605342741935488,0.3313236373254422,27.808867543267024,0.0219138707306056,17.777147323985368,34.85270662606144
2025_3104_3217,Alabama,Harvard,2.9124423963133648,1.0057603686635948,3.748847926267281,1.0794930875576014,-0.9331797235023024,2.838709677419356,1.4884792626728105,3.7476958525345623,1.7603686635944698,-1.3398617511520747,-0.6889400921658968,8.926267281105993,-2.388248847926267,2.1313364055299537,2.418202764976959,0.6739631336405529,1.663594470046082,11.384792626728114,1.3594470046082954,4.438940092165897,0.467741935483871,1.152073732718895,0.8997695852534555,1.8444700460829493,2.822580645161292,10.245391705069125,1.847926267281106,-2.2960829493087545,-5.0,7.212197834087732,3.321601240874017,6.33084677419356,0.3071594810760333,23.599598629303085,0.0284020872184053,12.790887529801356,80.97714905711555
2025_3104_3219,Alabama,High Point,3.4172043010752695,1.3795698924731186,3.210752688172043,8.15806451612903,1.20967741935484,5.472043010752689,2.2075268817204297,0.8548387096774199,-0.1634408602150543,3.6053763440860207,1.2301075268817208,12.988172043010763,-0.8430107526881709,-1.4924731182795714,2.1967741935483875,0.543010752688172,-1.5935483870967744,5.375268817204301,1.4784946236559122,1.1032258064516114,0.2677419354838708,1.1806451612903237,1.602150537634408,-0.1150537634408603,0.4892473118279596,4.076344086021507,-0.1473118279569893,-1.5032258064516135,-11.0,1.6290969579750936,13.159594224214914,3.4662634408602173,0.3519338140882208,40.58306266101743,0.0498815002332943,35.71490385597276,123.79726552979598
2025_3104_3228,Alabama,Illinois,0.7838709677419367,2.179569892473119,0.2107526881720431,3.958064516129035,6.176344086021505,3.4720430107526887,3.074193548387096,-1.2451612903225815,-2.8634408602150554,1.0053763440860202,1.463440860215055,7.154838709677421,2.8903225806451616,1.8075268817204275,-0.4698924731182785,-0.623655913978495,-0.3268817204301086,2.1419354838709666,0.4118279569892458,-0.7301075268817208,0.0677419354838706,2.8473118279569913,2.4021505376344106,1.8849462365591396,-0.5440860215053753,1.009677419354837,1.6526881720430104,3.2301075268817208,-3.0,-3.5610713344147342,3.937288014990159,4.168763440860218,0.0629893726929169,2.778482239332746,0.0048908099414948,6.687843199249016,27.88003622723494
2025_3104_3231,Alabama,Indiana,-1.0645161290322562,0.9354838709677424,0.7741935483870961,7.032258064516128,1.258064516129032,3.903225806451616,0.903225806451612,1.4516129032258078,-0.6451612903225818,4.580645161290322,-1.29032258064516,8.064516129032256,1.8709677419354849,-0.0967741935483879,-0.935483870967742,-0.2258064516129034,-0.3870967741935516,2.6774193548387117,0.5806451612903203,-1.032258064516128,-0.451612903225806,1.1935483870967758,1.161290322580646,2.387096774193548,-0.387096774193548,-1.3548387096774164,1.193548387096774,2.612903225806452,-4.0,-5.490139862181948,6.807319562928441,3.0443548387096797,0.0629893726929169,2.778482239332746,0.0041570919002722,6.901031685836664,21.009189204865667
2025_3104_3234,Alabama,Iowa,-2.328629032258064,1.300403225806452,-1.3225806451612918,3.726814516129032,1.86592741935484,1.713709677419356,1.524193548387096,-0.36391129032258,-0.8780241935483879,1.494959677419354,-0.3407258064516121,4.0735887096774235,1.040322580645162,-1.538306451612904,-1.090725806451612,-0.4465725806451615,0.9627016129032242,1.804435483870968,-4.72983870967742,-0.4405241935483879,-2.657258064516129,1.861895161290324,1.122983870967742,1.795362903225806,-1.3024193548387082,-2.41532258064516,-0.830645161290323,0.8467741935483879,-1.0,-3.861090485206432,4.7695682188994795,0.5206905241935544,0.0629893726929169,2.778482239332746,-0.0112512832184724,2.5454679216257254,1.3254010264291765
