school_abbr,job_category,salary
ASU,assistant_professor,131500.0
ASU,assistant_professor,84020.0
ASU,associate_professor,86300.0
ASU,assistant_professor,77030.0
ASU,lecturer,48880.0
ASU,professor,52969.0
ASU,associate_professor,79087.0
ASU,associate_professor,83989.0
ASU,assistant_professor,89000.0
ASU,assistant_professor,70979.0
ASU,assistant_professor,137478.0
ASU,assistant_professor,70000.0
ASU,professor,159274.0
ASU,associate_professor,83106.0
ASU,lecturer,115083.0
ASU,lecturer,41953.0
ASU,professor,98177.0
ASU,assistant_professor,64150.0
ASU,assistant_professor,55000.0
ASU,professor,92165.0
ASU,associate_professor,88161.0
ASU,professor,141433.0
ASU,assistant_professor,97500.0
ASU,lecturer,51800.0
ASU,professor,112958.0
ASU,lecturer,53694.0
ASU,associate_professor,116747.0
ASU,lecturer,67103.0
ASU,lecturer,44586.0
ASU,associate_professor,89733.0
ASU,professor,105378.0
ASU,lecturer,51393.0
ASU,lecturer,75934.0
ASU,assistant_professor,75000.0
ASU,assistant_professor,70000.0
ASU,associate_professor,73906.0
ASU,professor,86790.0
ASU,lecturer,66425.0
ASU,lecturer,53560.0
ASU,lecturer,60057.0
ASU,assistant_professor,146000.0
ASU,professor,102337.0
ASU,professor,79310.0
ASU,associate_professor,94533.0
ASU,assistant_professor,70340.0
ASU,professor,209733.0
ASU,professor,128232.0
ASU,lecturer,50033.0
ASU,assistant_professor,71010.0
ASU,lecturer,52787.0
ASU,associate_professor,78640.0
ASU,lecturer,48841.0
ASU,professor,105133.0
ASU,lecturer,45245.0
ASU,lecturer,42552.0
ASU,professor,90030.0
ASU,professor,44752.0
ASU,lecturer,41383.0
ASU,lecturer,52700.0
ASU,lecturer,48000.0
ASU,lecturer,42477.0
ASU,professor,91999.0
ASU,professor,155601.0
ASU,associate_professor,82180.0
ASU,professor,121858.0
ASU,professor,107270.0
ASU,professor,104565.0
ASU,assistant_professor,68500.0
ASU,lecturer,54587.0
ASU,assistant_professor,63000.0
ASU,assistant_professor,131840.0
ASU,professor,101866.0
ASU,professor,94060.0
ASU,professor,94060.0
ASU,professor,86419.0
ASU,lecturer,54169.0
ASU,associate_professor,85736.0
ASU,professor,92935.0
ASU,assistant_professor,77000.0
ASU,associate_professor,151149.0
ASU,lecturer,60513.0
ASU,lecturer,59555.0
ASU,administrator,210000.0
ASU,professor,103631.0
ASU,lecturer,48567.0
ASU,assistant_professor,55750.0
ASU,assistant_professor,72576.0
ASU,lecturer,53726.0
ASU,lecturer,48606.0
ASU,assistant_professor,52167.0
ASU,lecturer,53260.0
ASU,assistant_professor,158237.0
ASU,professor,90288.0
ASU,associate_professor,67797.0
ASU,assistant_professor,74521.0
ASU,lecturer,69010.0
ASU,lecturer,58526.0
ASU,assistant_professor,80791.0
ASU,professor,118909.0
ASU,assistant_professor,100216.0
ASU,lecturer,57806.0
ASU,assistant_professor,145506.0
ASU,assistant_professor,70448.0
ASU,associate_professor,73209.0
ASU,associate_professor,86320.0
ASU,assistant_professor,78000.0
ASU,professor,114713.0
ASU,professor,144222.0
ASU,lecturer,69760.0
ASU,professor,121531.0
ASU,professor,168639.0
ASU,professor,95383.0
ASU,administrator,138985.0
ASU,lecturer,66896.0
ASU,professor,106000.0
ASU,associate_professor,80767.0
ASU,associate_professor,88987.0
ASU,professor,101333.0
ASU,lecturer,114043.0
ASU,assistant_professor,134284.0
ASU,lecturer,48000.0
ASU,professor,50600.0
ASU,professor,134650.0
ASU,lecturer,66445.0
ASU,lecturer,47917.0
ASU,assistant_professor,75805.0
ASU,professor,96650.0
ASU,assistant_professor,66900.0
ASU,lecturer,85000.0
ASU,professor,103647.0
ASU,assistant_professor,69307.0
ASU,lecturer,49214.0
ASU,professor,129554.0
ASU,assistant_professor,63172.0
ASU,associate_professor,74672.0
ASU,assistant_professor,64272.0
ASU,professor,93000.0
ASU,assistant_professor,131473.0
ASU,professor,94060.0
ASU,professor,125883.0
ASU,lecturer,79470.0
ASU,associate_professor,84754.0
ASU,professor,94814.0
ASU,associate_professor,83074.0
ASU,assistant_professor,71664.0
ASU,associate_professor,90414.0
ASU,professor,84679.0
ASU,assistant_professor,75000.0
ASU,lecturer,59646.0
ASU,assistant_professor,96500.0
ASU,professor,158997.0
ASU,associate_professor,78977.0
ASU,professor,105310.0
ASU,professor,94298.0
ASU,assistant_professor,70000.0
ASU,associate_professor,77105.0
ASU,professor,103633.0
ASU,assistant_professor,70380.0
ASU,assistant_professor,132953.0
ASU,professor,137390.0
ASU,lecturer,54315.0
ASU,assistant_professor,66151.0
ASU,professor,111053.0
ASU,assistant_professor,78221.0
ASU,lecturer,57821.0
ASU,professor,87523.0
ASU,assistant_professor,151754.0
ASU,associate_professor,147000.0
ASU,professor,142665.0
ASU,associate_professor,79710.0
ASU,professor,78694.0
ASU,associate_professor,80950.0
ASU,lecturer,53996.0
ASU,administrator,134000.0
ASU,lecturer,41068.0
ASU,lecturer,49632.0
ASU,administrator,153020.0
ASU,professor,121654.0
ASU,associate_professor,117358.0
ASU,lecturer,68630.0
ASU,associate_professor,73614.0
ASU,lecturer,67350.0
ASU,lecturer,49410.0
ASU,associate_professor,82113.0
ASU,assistant_professor,74000.0
ASU,professor,159074.0
ASU,assistant_professor,129780.0
ASU,assistant_professor,52000.0
ASU,assistant_professor,68589.0
ASU,assistant_professor,81553.0
ASU,lecturer,58760.0
ASU,lecturer,55022.0
ASU,professor,126800.0
ASU,associate_professor,84362.0
ASU,professor,139734.0
ASU,lecturer,58350.0
ASU,lecturer,61014.0
ASU,assistant_professor,72940.0
ASU,professor,123138.0
ASU,lecturer,65000.0
ASU,assistant_professor,67038.0
ASU,assistant_professor,61732.0
ASU,lecturer,54000.0
ASU,lecturer,51440.0
ASU,professor,96304.0
ASU,lecturer,51587.0
ASU,professor,136505.0
ASU,lecturer,117813.0
ASU,lecturer,56000.0
ASU,lecturer,52793.0
ASU,professor,104270.0
ASU,assistant_professor,63000.0
ASU,administrator,219589.0
ASU,lecturer,49885.0
ASU,associate_professor,84462.0
ASU,professor,92900.0
ASU,lecturer,60312.0
ASU,professor,94511.0
ASU,lecturer,65096.0
ASU,professor,88204.0
ASU,professor,92963.0
ASU,assistant_professor,67500.0
ASU,professor,108315.0
ASU,associate_professor,140209.0
ASU,assistant_professor,98550.0
ASU,professor,110523.0
ASU,lecturer,45245.0
ASU,lecturer,70000.0
ASU,associate_professor,173468.0
ASU,professor,88162.0
ASU,professor,101634.0
ASU,assistant_professor,68515.0
ASU,professor,105447.0
ASU,associate_professor,155828.0
ASU,associate_professor,78503.0
ASU,lecturer,60606.0
ASU,associate_professor,80897.0
ASU,associate_professor,85200.0
ASU,lecturer,59968.0
ASU,assistant_professor,70550.0
ASU,lecturer,54400.0
ASU,assistant_professor,71000.0
ASU,professor,115089.0
ASU,lecturer,45140.0
ASU,assistant_professor,68500.0
ASU,professor,98971.0
ASU,professor,55614.0
ASU,professor,87702.0
ASU,lecturer,53560.0
ASU,associate_professor,73693.0
ASU,lecturer,59802.0
ASU,professor,148514.0
ASU,professor,95057.0
ASU,professor,166691.0
ASU,associate_professor,90695.0
ASU,associate_professor,75154.0
ASU,professor,119296.0
ASU,professor,193237.0
ASU,associate_professor,76151.0
ASU,lecturer,48880.0
ASU,professor,101016.0
ASU,associate_professor,159468.0
ASU,associate_professor,117842.0
ASU,assistant_professor,70000.0
ASU,lecturer,65000.0
ASU,assistant_professor,67000.0
ASU,professor,111196.0
ASU,assistant_professor,80000.0
ASU,lecturer,47495.0
ASU,lecturer,57219.0
ASU,assistant_professor,64831.0
ASU,assistant_professor,72113.0
ASU,lecturer,48825.0
ASU,professor,94499.0
ASU,assistant_professor,70000.0
ASU,lecturer,53996.0
ASU,professor,108191.0
ASU,associate_professor,97494.0
ASU,assistant_professor,67760.0
ASU,associate_professor,95541.0
ASU,lecturer,66036.0
ASU,associate_professor,80981.0
ASU,professor,183651.0
ASU,lecturer,57000.0
ASU,lecturer,64281.0
ASU,lecturer,45503.0
ASU,lecturer,55396.0
ASU,lecturer,72111.0
ASU,assistant_professor,66959.0
ASU,assistant_professor,142783.0
ASU,lecturer,45070.0
ASU,professor,161693.0
ASU,lecturer,65758.0
ASU,lecturer,74563.0
ASU,lecturer,75000.0
ASU,associate_professor,74755.0
ASU,professor,130000.0
ASU,associate_professor,81133.0
ASU,assistant_professor,75000.0
ASU,professor,117824.0
ASU,administrator,210000.0
ASU,assistant_professor,68305.0
ASU,lecturer,65000.0
ASU,lecturer,108799.0
ASU,assistant_professor,128423.0
ASU,lecturer,85000.0
ASU,professor,123980.0
ASU,associate_professor,91801.0
ASU,professor,92917.0
ASU,assistant_professor,61500.0
ASU,associate_professor,133103.0
ASU,assistant_professor,61000.0
ASU,professor,95558.0
ASU,associate_professor,168956.0
ASU,lecturer,54000.0
ASU,associate_professor,156608.0
ASU,professor,91910.0
ASU,associate_professor,76447.0
ASU,lecturer,73067.0
ASU,professor,103405.0
ASU,associate_professor,79075.0
ASU,lecturer,69802.0
ASU,associate_professor,71419.0
ASU,lecturer,58500.0
ASU,associate_professor,83847.0
ASU,assistant_professor,67670.0
ASU,assistant_professor,70000.0
ASU,associate_professor,91875.0
ASU,assistant_professor,65000.0
ASU,administrator,426264.0
ASU,lecturer,49000.0
ASU,professor,46422.0
ASU,professor,124069.0
ASU,assistant_professor,72542.0
ASU,associate_professor,87330.0
ASU,associate_professor,85650.0
ASU,associate_professor,84546.0
ASU,lecturer,57136.0
ASU,professor,97600.0
ASU,lecturer,51249.0
ASU,assistant_professor,98371.0
ASU,professor,162780.0
ASU,associate_professor,89942.0
ASU,lecturer,40573.0
ASU,assistant_professor,60000.0
ASU,assistant_professor,57000.0
ASU,lecturer,54551.0
ASU,assistant_professor,82686.0
ASU,professor,95751.0
ASU,professor,88486.0
ASU,professor,96408.0
ASU,professor,91766.0
ASU,professor,85800.0
ASU,professor,145315.0
ASU,lecturer,57217.0
ASU,lecturer,59238.0
ASU,associate_professor,149324.0
ASU,associate_professor,87511.0
ASU,assistant_professor,61584.0
ASU,professor,91142.0
ASU,associate_professor,76064.0
ASU,professor,134107.0
ASU,lecturer,44886.0
ASU,professor,94217.0
ASU,associate_professor,78896.0
ASU,assistant_professor,68014.0
ASU,assistant_professor,70000.0
ASU,lecturer,50544.0
ASU,professor,109287.0
ASU,professor,124000.0
ASU,assistant_professor,72000.0
ASU,assistant_professor,62000.0
ASU,lecturer,66950.0
ASU,lecturer,45105.0
ASU,associate_professor,85976.0
ASU,lecturer,67000.0
ASU,professor,103773.0
ASU,lecturer,58186.0
ASU,professor,103650.0
ASU,lecturer,55068.0
ASU,professor,106000.0
ASU,professor,77046.0
ASU,assistant_professor,70357.0
ASU,lecturer,59237.0
ASU,assistant_professor,64037.0
ASU,associate_professor,102045.0
ASU,lecturer,69628.0
ASU,lecturer,48462.0
ASU,associate_professor,87838.0
ASU,professor,47997.0
ASU,professor,92917.0
ASU,assistant_professor,75000.0
ASU,assistant_professor,78000.0
ASU,professor,111500.0
ASU,lecturer,56920.0
ASU,assistant_professor,72000.0
ASU,professor,116127.0
ASU,associate_professor,80894.0
ASU,associate_professor,78408.0
ASU,assistant_professor,65500.0
ASU,lecturer,65532.0
ASU,associate_professor,83740.0
ASU,lecturer,47572.0
ASU,professor,131961.0
ASU,assistant_professor,64989.0
ASU,professor,104233.0
ASU,assistant_professor,69494.0
ASU,administrator,130295.0
ASU,lecturer,67000.0
ASU,assistant_professor,66912.0
ASU,professor,101011.0
ASU,lecturer,47438.0
ASU,professor,92704.0
ASU,lecturer,60272.0
ASU,assistant_professor,69226.0
ASU,lecturer,112343.0
ASU,lecturer,48000.0
ASU,assistant_professor,71085.0
ASU,professor,103108.0
ASU,lecturer,53871.0
ASU,lecturer,50272.0
ASU,lecturer,49534.0
ASU,lecturer,47000.0
ASU,professor,101123.0
ASU,professor,109286.0
ASU,assistant_professor,70809.0
ASU,professor,131518.0
ASU,professor,97888.0
ASU,assistant_professor,74000.0
ASU,professor,90048.0
ASU,associate_professor,132287.0
ASU,lecturer,56368.0
ASU,professor,91058.0
ASU,professor,99060.0
ASU,professor,110748.0
ASU,professor,72277.0
ASU,administrator,148396.0
ASU,associate_professor,173764.0
ASU,professor,54297.0
ASU,lecturer,52000.0
ASU,lecturer,61014.0
ASU,associate_professor,139185.0
ASU,professor,175000.0
ASU,associate_professor,86563.0
ASU,lecturer,62366.0
ASU,professor,99814.0
ASU,professor,138000.0
ASU,associate_professor,104764.0
ASU,associate_professor,74517.0
ASU,associate_professor,77688.0
ASU,associate_professor,76447.0
ASU,associate_professor,116452.0
ASU,associate_professor,69983.0
ASU,professor,91740.0
ASU,lecturer,60407.0
ASU,associate_professor,97151.0
ASU,lecturer,62976.0
ASU,professor,114000.0
ASU,assistant_professor,70380.0
ASU,associate_professor,81937.0
ASU,assistant_professor,69059.0
ASU,associate_professor,141007.0
ASU,assistant_professor,168392.0
ASU,associate_professor,76463.0
ASU,assistant_professor,71000.0
ASU,assistant_professor,68000.0
ASU,lecturer,45245.0
ASU,lecturer,48989.0
ASU,associate_professor,91042.0
ASU,lecturer,55424.0
ASU,professor,107211.0
ASU,assistant_professor,96075.0
ASU,lecturer,71600.0
ASU,administrator,143436.0
ASU,professor,126800.0
ASU,administrator,250000.0
ASU,assistant_professor,67000.0
ASU,professor,93063.0
ASU,associate_professor,54060.0
ASU,assistant_professor,103487.0
ASU,professor,110500.0
ASU,professor,105055.0
ASU,lecturer,48882.0
ASU,associate_professor,109910.0
ASU,assistant_professor,84000.0
ASU,assistant_professor,75000.0
ASU,professor,193316.0
ASU,assistant_professor,128615.0
ASU,professor,52969.0
ASU,professor,92663.0
ASU,assistant_professor,166578.0
ASU,professor,100750.0
ASU,associate_professor,86794.0
ASU,assistant_professor,65500.0
ASU,professor,92824.0
ASU,assistant_professor,67507.0
ASU,professor,94060.0
ASU,associate_professor,86133.0
ASU,associate_professor,89262.0
ASU,associate_professor,88886.0
ASU,associate_professor,80000.0
ASU,lecturer,54048.0
ASU,lecturer,54728.0
ASU,lecturer,69312.0
ASU,professor,91930.0
ASU,professor,98756.0
ASU,assistant_professor,75829.0
ASU,assistant_professor,80000.0
ASU,lecturer,49745.0
ASU,professor,115706.0
ASU,lecturer,107138.0
ASU,administrator,254907.0
ASU,lecturer,56920.0
ASU,lecturer,58526.0
ASU,professor,213276.0
ASU,assistant_professor,77000.0
ASU,professor,100750.0
ASU,professor,115487.0
ASU,associate_professor,90396.0
ASU,associate_professor,90390.0
ASU,associate_professor,105029.0
ASU,lecturer,62059.0
ASU,assistant_professor,78000.0
ASU,lecturer,54247.0
ASU,associate_professor,69970.0
ASU,lecturer,48731.0
ASU,associate_professor,85560.0
ASU,professor,103882.0
ASU,lecturer,56360.0
ASU,lecturer,61381.0
ASU,assistant_professor,53285.0
ASU,professor,100046.0
ASU,assistant_professor,80000.0
ASU,professor,101631.0
ASU,professor,102419.0
ASU,lecturer,102835.0
ASU,assistant_professor,100072.0
ASU,lecturer,65274.0
ASU,lecturer,53024.0
ASU,lecturer,58690.0
ASU,assistant_professor,71000.0
ASU,professor,131894.0
ASU,professor,130000.0
ASU,lecturer,69600.0
ASU,assistant_professor,68375.0
ASU,lecturer,53199.0
ASU,assistant_professor,151067.0
ASU,professor,192603.0
ASU,lecturer,70014.0
ASU,lecturer,60000.0
ASU,assistant_professor,68000.0
ASU,lecturer,52500.0
ASU,lecturer,86860.0
ASU,assistant_professor,54180.0
ASU,associate_professor,118307.0
ASU,associate_professor,173368.0
ASU,assistant_professor,141043.0
ASU,professor,83440.0
ASU,assistant_professor,79136.0
ASU,assistant_professor,68640.0
ASU,assistant_professor,60000.0
ASU,associate_professor,83740.0
ASU,associate_professor,86734.0
ASU,professor,157323.0
ASU,associate_professor,73130.0
ASU,lecturer,53035.0
ASU,lecturer,50000.0
ASU,lecturer,62977.0
ASU,lecturer,53356.0
ASU,lecturer,67000.0
ASU,assistant_professor,151381.0
ASU,lecturer,62000.0
ASU,professor,100898.0
ASU,lecturer,86000.0
ASU,associate_professor,77597.0
ASU,assistant_professor,67465.0
ASU,assistant_professor,129915.0
ASU,assistant_professor,127149.0
ASU,associate_professor,84463.0
ASU,lecturer,48000.0
ASU,professor,103349.0
ASU,associate_professor,73519.0
ASU,professor,94060.0
ASU,professor,92586.0
ASU,administrator,134476.0
ASU,professor,97089.0
ASU,administrator,142572.0
ASU,professor,149298.0
ASU,professor,156361.0
ASU,associate_professor,81305.0
ASU,assistant_professor,77039.0
ASU,lecturer,88197.0
ASU,professor,87250.0
ASU,assistant_professor,62053.0
ASU,assistant_professor,62836.0
ASU,professor,169403.0
ASU,associate_professor,78726.0
ASU,professor,59325.0
ASU,assistant_professor,137478.0
ASU,lecturer,49990.0
ASU,assistant_professor,70000.0
ASU,assistant_professor,70967.0
ASU,professor,92012.0
ASU,associate_professor,79460.0
ASU,lecturer,54392.0
ASU,assistant_professor,72113.0
ASU,administrator,143224.0
ASU,professor,77286.0
ASU,professor,119955.0
ASU,lecturer,66504.0
ASU,lecturer,68085.0
ASU,professor,98353.0
ASU,assistant_professor,70380.0
ASU,lecturer,42552.0
ASU,associate_professor,153923.0
ASU,assistant_professor,80000.0
ASU,assistant_professor,66900.0
ASU,lecturer,47763.0
ASU,professor,91740.0
ASU,associate_professor,83417.0
ASU,administrator,128544.0
ASU,lecturer,64008.0
ASU,professor,83925.0
ASU,lecturer,52119.0
ASU,lecturer,54650.0
ASU,professor,110136.0
ASU,professor,117525.0
ASU,professor,134107.0
ASU,assistant_professor,51900.0
ASU,associate_professor,190258.0
ASU,lecturer,51750.0
ASU,lecturer,69312.0
ASU,assistant_professor,85771.0
ASU,administrator,133639.0
ASU,professor,134107.0
ASU,lecturer,59524.0
ASU,assistant_professor,64186.0
ASU,professor,134107.0
ASU,associate_professor,72934.0
ASU,assistant_professor,121408.0
ASU,associate_professor,82980.0
ASU,lecturer,51750.0
ASU,assistant_professor,69494.0
ASU,administrator,210000.0
ASU,professor,123911.0
ASU,professor,115449.0
ASU,associate_professor,81043.0
ASU,professor,120203.0
ASU,professor,96729.0
ASU,assistant_professor,70000.0
ASU,assistant_professor,76523.0
ASU,assistant_professor,74956.0
ASU,assistant_professor,103000.0
ASU,professor,96204.0
ASU,administrator,243741.0
ASU,lecturer,51191.0
ASU,assistant_professor,65703.0
ASU,associate_professor,76008.0
ASU,lecturer,57783.0
ASU,associate_professor,71877.0
ASU,assistant_professor,70040.0
ASU,lecturer,60619.0
ASU,administrator,146500.0
ASU,lecturer,55415.0
ASU,lecturer,50180.0
ASU,professor,139734.0
ASU,professor,103071.0
ASU,professor,109130.0
ASU,associate_professor,103290.0
ASU,professor,193767.0
ASU,lecturer,69010.0
ASU,associate_professor,87594.0
ASU,lecturer,68739.0
ASU,professor,102073.0
ASU,associate_professor,83940.0
ASU,lecturer,48000.0
ASU,professor,95000.0
ASU,lecturer,42138.0
ASU,professor,100659.0
ASU,assistant_professor,98000.0
ASU,professor,90757.0
ASU,professor,95155.0
ASU,professor,104327.0
ASU,lecturer,60345.0
ASU,lecturer,76033.0
ASU,professor,95928.0
ASU,assistant_professor,61500.0
ASU,lecturer,60213.0
ASU,professor,90388.0
ASU,professor,107101.0
ASU,associate_professor,71023.0
ASU,associate_professor,91000.0
ASU,administrator,144149.0
ASU,assistant_professor,68092.0
ASU,lecturer,61577.0
ASU,professor,91165.0
ASU,associate_professor,72979.0
ASU,lecturer,52700.0
ASU,professor,132294.0
ASU,professor,111713.0
ASU,lecturer,55868.0
ASU,professor,208276.0
ASU,assistant_professor,71000.0
ASU,professor,94086.0
ASU,lecturer,46575.0
ASU,assistant_professor,47552.0
ASU,lecturer,47572.0
ASU,assistant_professor,79898.0
ASU,assistant_professor,80910.0
ASU,administrator,204594.0
ASU,professor,48443.0
ASU,professor,192823.0
ASU,lecturer,50103.0
ASU,professor,175515.0
ASU,assistant_professor,64535.0
ASU,professor,216677.0
ASU,assistant_professor,74844.0
ASU,lecturer,50182.0
ASU,associate_professor,94017.0
ASU,assistant_professor,78500.0
ASU,professor,46671.0
ASU,lecturer,53659.0
ASU,associate_professor,86102.0
ASU,administrator,134476.0
ASU,assistant_professor,50470.0
ASU,lecturer,54728.0
ASU,lecturer,54728.0
ASU,professor,104684.0
ASU,lecturer,47445.0
ASU,professor,43273.0
ASU,professor,115714.0
ASU,assistant_professor,77081.0
ASU,assistant_professor,60000.0
ASU,assistant_professor,71234.0
ASU,associate_professor,88674.0
ASU,assistant_professor,69000.0
ASU,lecturer,51800.0
ASU,professor,101446.0
ASU,lecturer,64464.0
ASU,professor,104760.0
ASU,professor,125635.0
ASU,assistant_professor,76469.0
ASU,lecturer,72100.0
ASU,assistant_professor,77663.0
ASU,lecturer,62763.0
ASU,lecturer,47000.0
ASU,assistant_professor,76945.0
ASU,lecturer,51811.0
ASU,associate_professor,79469.0
ASU,lecturer,58879.0
ASU,lecturer,60459.0
ASU,lecturer,69628.0
ASU,assistant_professor,71816.0
ASU,lecturer,90869.0
ASU,professor,126731.0
ASU,assistant_professor,71000.0
ASU,assistant_professor,57250.0
ASU,lecturer,45226.0
ASU,lecturer,54633.0
ASU,associate_professor,82612.0
ASU,lecturer,54601.0
ASU,lecturer,75287.0
ASU,assistant_professor,61500.0
ASU,professor,90939.0
ASU,assistant_professor,83000.0
ASU,assistant_professor,68076.0
ASU,professor,118870.0
ASU,lecturer,51706.0
ASU,associate_professor,151006.0
ASU,assistant_professor,145506.0
ASU,lecturer,52500.0
ASU,assistant_professor,71000.0
ASU,professor,96604.0
ASU,professor,105344.0
ASU,professor,103770.0
ASU,professor,95210.0
ASU,professor,109612.0
ASU,professor,100898.0
ASU,lecturer,58534.0
ASU,professor,137393.0
ASU,lecturer,53743.0
ASU,lecturer,68630.0
ASU,professor,132089.0
ASU,administrator,385000.0
ASU,associate_professor,155160.0
ASU,professor,117526.0
ASU,associate_professor,87937.0
ASU,professor,86356.0
ASU,lecturer,53340.0
ASU,professor,99085.0
ASU,assistant_professor,62339.0
ASU,associate_professor,88193.0
ASU,assistant_professor,75805.0
ASU,assistant_professor,97829.0
ASU,lecturer,55580.0
ASU,assistant_professor,79594.0
ASU,professor,80111.0
ASU,professor,126800.0
ASU,professor,91864.0
ASU,professor,92373.0
ASU,professor,89078.0
ASU,professor,98902.0
ASU,professor,131656.0
ASU,lecturer,61014.0
ASU,assistant_professor,68095.0
ASU,lecturer,54446.0
ASU,lecturer,67000.0
ASU,professor,93968.0
ASU,lecturer,48000.0
ASU,assistant_professor,65000.0
ASU,assistant_professor,154076.0
ASU,assistant_professor,75000.0
ASU,assistant_professor,80796.0
ASU,lecturer,48925.0
ASU,assistant_professor,96000.0
ASU,assistant_professor,105817.0
ASU,assistant_professor,65703.0
ASU,assistant_professor,72675.0
ASU,lecturer,54149.0
ASU,associate_professor,112291.0
ASU,administrator,190934.0
ASU,lecturer,64600.0
ASU,associate_professor,79643.0
ASU,professor,124063.0
ASU,lecturer,48000.0
ASU,lecturer,52015.0
ASU,lecturer,55675.0
ASU,lecturer,70849.0
ASU,professor,50505.0
ASU,associate_professor,87742.0
ASU,assistant_professor,77532.0
ASU,lecturer,67290.0
ASU,associate_professor,73742.0
ASU,lecturer,42849.0
ASU,assistant_professor,70210.0
ASU,assistant_professor,67632.0
ASU,associate_professor,83301.0
ASU,assistant_professor,72000.0
ASU,lecturer,62191.0
ASU,professor,96793.0
ASU,lecturer,60260.0
ASU,assistant_professor,139886.0
ASU,assistant_professor,77222.0
ASU,professor,124000.0
ASU,assistant_professor,104313.0
ASU,professor,122775.0
ASU,professor,46345.0
ASU,lecturer,49877.0
ASU,lecturer,50033.0
ASU,professor,91166.0
ASU,assistant_professor,83680.0
ASU,lecturer,60513.0
ASU,associate_professor,149023.0
ASU,professor,89257.0
ASU,assistant_professor,70000.0
ASU,professor,134107.0
ASU,assistant_professor,79000.0
ASU,lecturer,61061.0
ASU,lecturer,63117.0
ASU,associate_professor,71351.0
ASU,professor,115916.0
ASU,professor,95202.0
ASU,associate_professor,84638.0
ASU,professor,90289.0
ASU,assistant_professor,77261.0
ASU,lecturer,37750.0
ASU,administrator,193640.0
ASU,professor,97088.0
ASU,assistant_professor,67793.0
ASU,professor,116891.0
ASU,associate_professor,85835.0
ASU,professor,134722.0
ASU,associate_professor,83735.0
ASU,associate_professor,84136.0
ASU,lecturer,74394.0
ASU,professor,118102.0
ASU,lecturer,69010.0
ASU,lecturer,50033.0
ASU,associate_professor,76319.0
ASU,associate_professor,92006.0
ASU,administrator,206094.0
ASU,administrator,128544.0
ASU,lecturer,74715.0
ASU,associate_professor,74982.0
ASU,associate_professor,78433.0
ASU,lecturer,69628.0
ASU,assistant_professor,74000.0
ASU,professor,125357.0
ASU,professor,94922.0
ASU,lecturer,55806.0
ASU,associate_professor,73574.0
ASU,lecturer,60000.0
ASU,assistant_professor,50500.0
ASU,lecturer,67000.0
ASU,associate_professor,152000.0
ASU,assistant_professor,65052.0
ASU,assistant_professor,70000.0
ASU,lecturer,47533.0
ASU,lecturer,96634.0
ASU,assistant_professor,66900.0
ASU,professor,168253.0
ASU,lecturer,55435.0
ASU,professor,108978.0
ASU,lecturer,66950.0
ASU,assistant_professor,76083.0
ASU,lecturer,80000.0
ASU,associate_professor,167533.0
ASU,associate_professor,82664.0
ASU,lecturer,69575.0
ASU,professor,94208.0
ASU,assistant_professor,81000.0
ASU,associate_professor,82377.0
ASU,lecturer,52250.0
ASU,professor,192887.0
ASU,associate_professor,118975.0
ASU,associate_professor,111526.0
ASU,lecturer,54832.0
ASU,assistant_professor,91296.0
ASU,associate_professor,87221.0
ASU,professor,100898.0
ASU,associate_professor,129328.0
ASU,associate_professor,76061.0
ASU,lecturer,55626.0
ASU,assistant_professor,78944.0
ASU,professor,100898.0
ASU,lecturer,59238.0
ASU,assistant_professor,81816.0
ASU,associate_professor,130183.0
ASU,professor,94250.0
ASU,professor,139323.0
ASU,assistant_professor,61434.0
ASU,assistant_professor,83080.0
ASU,assistant_professor,66900.0
ASU,assistant_professor,76000.0
ASU,professor,95726.0
ASU,assistant_professor,80000.0
ASU,lecturer,45040.0
ASU,professor,103663.0
ASU,assistant_professor,78000.0
ASU,professor,120787.0
ASU,assistant_professor,64500.0
ASU,professor,92728.0
ASU,lecturer,39395.0
ASU,lecturer,61209.0
ASU,lecturer,83022.0
ASU,lecturer,70395.0
ASU,professor,118706.0
ASU,assistant_professor,69392.0
ASU,professor,93241.0
ASU,professor,99074.0
ASU,lecturer,54590.0
ASU,associate_professor,81151.0
ASU,lecturer,45140.0
ASU,professor,134917.0
ASU,associate_professor,87149.0
ASU,assistant_professor,89000.0
ASU,professor,95380.0
ASU,associate_professor,76981.0
ASU,associate_professor,88226.0
ASU,professor,84347.0
ASU,assistant_professor,68375.0
ASU,professor,95641.0
ASU,assistant_professor,74537.0
ASU,professor,86892.0
ASU,assistant_professor,110930.0
ASU,professor,107733.0
ASU,associate_professor,79973.0
ASU,assistant_professor,97500.0
ASU,lecturer,100000.0
ASU,associate_professor,82726.0
ASU,assistant_professor,69041.0
ASU,associate_professor,96255.0
ASU,assistant_professor,80000.0
ASU,lecturer,53000.0
ASU,associate_professor,72459.0
ASU,professor,110500.0
ASU,lecturer,72720.0
ASU,professor,149508.0
ASU,professor,46054.0
ASU,assistant_professor,84020.0
ASU,assistant_professor,61500.0
ASU,lecturer,38106.0
ASU,professor,155790.0
ASU,associate_professor,82180.0
ASU,associate_professor,88192.0
ASU,professor,89439.0
ASU,associate_professor,78414.0
ASU,administrator,143436.0
ASU,lecturer,47561.0
ASU,professor,106000.0
ASU,associate_professor,78229.0
ASU,assistant_professor,70448.0
ASU,assistant_professor,81021.0
ASU,assistant_professor,73000.0
ASU,associate_professor,83430.0
