Season,TeamID1,TeamID2,WinPctDiff,PPGDiff,AvgPointDiffDiff,FGPctDiff,ThreePctDiff,FTPctDiff,ORPGDiff,DRPGDiff,APGDiff,TOPGDiff,SPGDiff,BPGDiff,PFGDiff,team_ratingDiff,conf_ratingDiff,SeedDiff
2025,3104,3117,0.07526881720430112,4.888172043010755,9.378494623655914,0.07754862907465482,0.06192831808848237,-0.0024629141285263945,-1.0919540229885065,0.8339719029374209,0.812260536398469,-0.8365261813537685,-0.9731800766283518,0.8863346104725411,-0.6922094508301395,0.012991402978717197,0.04503266882633819,10
2025,3104,3123,-0.045943304007820096,6.809384164222877,4.64516129032258,0.018021121892933145,0.08224677049378243,-0.05021256999459389,0.7931034482758621,-3.275862068965516,-1.7241379310344822,-1.5172413793103452,-1.06896551724138,-0.1034482758620694,-0.6206896551724128,0.007355177627571097,0.042451433907502084,7
2025,3104,3124,-0.052182163187855735,0.3842504743833075,-2.325426944971536,0.013621154579209704,0.03917864976846208,0.013769201380255613,-1.6961206896551726,-1.9148706896551708,-4.21551724137931,-0.7693965517241388,-0.2370689655172411,-0.3092672413793105,-1.1864224137931032,-0.0016718246183867053,0.006460192709223989,-1
2025,3104,3143,-0.01564027370478982,4.62756598240469,6.493646138807428,0.0047701979095851055,0.03426782798040284,-0.03510017682358013,0.508045977011494,-1.8919540229885037,-0.4988505747126428,-3.206896551724139,1.637931034482759,1.301149425287356,-1.288505747126436,0.0010166754903031955,0.007976951821977385,3
2025,3104,3162,-0.05116796440489435,4.9065628476084555,0.7486095661846495,0.025950077818711947,0.07255610498288323,0.06612570678829155,-2.2586206896551726,3.897629310344829,0.03448275862069039,1.6993534482758612,-0.4558189655172411,2.4719827586206895,0.9073275862068968,0.005686198819178,0.036979389408112184,6
2025,3104,3163,-0.16982922201138517,-2.4686907020872866,-13.325426944971536,-0.04526214103802578,0.009420631182289196,-0.07959031157781771,-0.5586206896551733,-5.658620689655169,-9.065517241379311,0.15977011494252835,-4.628735632183909,-0.2321839080459771,-0.5218390804597703,-0.010118052287485205,0.020056703080045785,-3
2025,3104,3166,-0.07056451612903225,6.2298387096774235,7.05141129032258,0.010893519131024099,0.0191957165641376,-0.11816097618460941,2.2716823406478577,1.5747126436781613,-1.6321839080459757,2.67189132706374,1.6530825496342745,1.9435736677115987,1.3145245559038656,0.0006356846424012963,0.020056703080045785,4
2025,3104,3181,-0.045943304007820096,4.445747800586517,-0.08211143695014655,0.014213388522007153,0.04553318653664673,-0.0025879325135830245,-2.1023706896551726,1.2101293103448292,-1.5592672413793096,-0.6131465517241388,-1.424568965517241,0.5344827586206895,-0.5926724137931032,-0.006255913561706808,0.007976951821977385,-3
2025,3104,3192,-0.15806451612903227,11.988172043010763,3.978494623655914,0.04678675564958634,0.04587722720769932,-0.07754102819838604,-2.958620689655172,-5.158620689655169,-2.245517241379309,-0.6068965517241391,0.3379310344827591,2.4344827586206894,-1.415172413793103,0.017314503686963793,0.0772283320554788,10
2025,3104,3193,-0.12903225806451613,6.161290322580655,-2.29032258064516,-0.0002155123650926516,0.05097522699248963,-0.02879306071871124,0.9833147942157954,-0.17797552836484698,-2.8687430478309217,0.08342602892102313,-0.5072302558398221,0.647385984427141,-0.5906562847608452,0.008599051013627797,0.0563188374075001,7
2025,3104,3195,-0.16129032258064513,7.161290322580655,-1.387096774193548,0.023944548377919372,0.0451562872822715,0.02225386188945455,-0.9919540229885051,-1.7252873563218358,-0.09885057471264247,0.35977011494252764,-1.5620689655172404,2.1344827586206896,-1.3885057471264357,0.0076154447481252,0.049688016141974795,9
2025,3104,3199,0.0,-8.838709677419345,-0.38709677419354804,0.017910574134658575,0.03926686217008796,-0.10474615954618194,-0.8965517241379306,0.13793103448276156,1.1034482758620694,2.3793103448275854,-0.7931034482758621,-0.7241379310344831,-0.9655172413793096,0.0006184480381239005,0.007976951821977385,1
