Season,WTeamID,LTeamID,WinPctDiff,PPGDiff,AvgPointDiffDiff,FGPctDiff,ThreePctDiff,FTPctDiff,ORPGDiff,DRPGDiff,APGDiff,TOPGDiff,SPGDiff,BPGDiff,PFGDiff,SeedDiff,Outcome,team_ratingDiff,conf_ratingDiff
2010,1115,1457,-0.0354166666666666,1.83958333333333,-0.9145833333333332,0.0261442074351057,0.0390436532935879,0.0240151797355188,-0.2907196969696972,0.2878787878787872,1.7481060606060606,3.059659090909091,-0.4223484848484844,-0.2982954545454546,2.296401515151516,0,1,-0.000949843830469102,-0.008247352693749488
2010,1124,1358,0.0241935483870967,-3.183179723502306,2.5898617511520747,0.0169227060750865,0.0008713828112275,0.0244577272965792,1.3229885057471265,3.203448275862069,-3.491954022988505,1.3068965517241384,-0.2482758620689651,4.102298850574712,-0.9816091954022994,11,1,0.005936459168175402,0.02400858668048539
2010,1139,1431,0.0625,-5.6875,-1.53125,-0.0231732539748719,-0.0050588340167587,0.0759329319195041,0.9042033235581624,0.0840664711632435,0.0205278592375357,0.8807429130009776,-0.7517106549364616,-0.9540566959921796,1.7390029325513208,7,1,0.0002127560574817014,-0.005637631170305302
2010,1140,1196,0.2121212121212121,11.0,10.757575757575756,0.038012482284036,0.1021921876573039,0.0835487040599789,0.2142857142857135,7.741379310344829,5.217980295566502,2.2807881773399004,2.6206896551724146,1.4482758620689653,6.238916256157635,3,1,0.0023682747044950006,-0.004671230393638703
2010,1242,1250,0.2536764705882353,6.639705882352942,12.876838235294116,0.0322608459242332,0.0085644575013693,-0.0148706876835393,8.267857142857142,13.111607142857142,9.325892857142858,6.84375,5.424107142857142,5.75,8.799107142857142,15,1,0.011535061320042596,0.024280625418089896
2010,1243,1317,0.0479166666666667,6.002083333333331,6.683333333333334,-0.0106211791838159,0.0260066473767841,-0.0532717702465601,3.66017316017316,-2.450216450216452,2.145021645021645,-0.029220779220779,2.16991341991342,1.5984848484848486,2.408008658008658,13,1,0.008463548907832803,0.022478635291735494
2010,1246,1190,0.3654188948306595,10.204991087344029,11.33422459893048,0.0446980647993279,0.0270500765361906,0.0168677503200528,6.043424317617866,10.076923076923077,6.926799007444169,4.653846153846153,1.0744416873449136,5.048387096774194,3.9776674937965257,15,1,0.008452156835752997,0.022370261943734704
2010,1293,1435,0.1330645161290322,-1.4546370967741922,7.417338709677419,0.0245611375228771,0.0018843904859857,-0.0247912145722364,2.451612903225806,3.032258064516128,3.548387096774194,2.741935483870968,4.290322580645161,0.903225806451613,1.0,-9,1,-0.0029595676328354956,-0.020694122448345398
2010,1307,1285,0.1891327063740856,7.188087774294672,2.2998955067920592,-0.0404553521813583,-0.0232508621982305,-0.0448791714614499,7.07358870967742,9.195564516129032,5.49899193548387,2.765120967741936,2.394153225806452,1.1955645161290325,6.012096774193548,11,1,0.003717944685698596,0.015126822151888375
2010,1320,1424,0.125,-9.4375,0.25,-0.0326600653214963,0.0220735785953177,0.0335276443388927,0.894153225806452,0.3820564516129039,-4.079637096774194,0.162298387096774,-0.969758064516129,-0.9919354838709676,-1.76108870967742,-1,1,-0.00012422199938039863,-0.0018355823350538758
